Date,Time,Day,Station,Delay,Vehicle
2017-11-08,12:15,Wednesday,YONGE UNIVERSITY LINE,0,0
2017-11-08,13:20,Wednesday,COXWELL STATION,0,5246
2017-11-08,13:30,Wednesday,KENNEDY BD STATION,3,5341
2017-11-08,14:15,Wednesday,DUFFERIN STATION,0,0
2017-11-08,15:23,Wednesday,EGLINTON WEST STATION,4,5626
2017-11-08,16:08,Wednesday,ST GEORGE BD STATION,6,5272
2017-11-08,16:35,Wednesday,KIPLING STATION,3,5217
2017-11-08,16:44,Wednesday,COXWELL STATION,4,5089
2017-11-08,16:51,Wednesday,LANSDOWNE STATION,0,5055
2017-11-08,16:58,Wednesday,KENNEDY BD STATION,0,5126
2017-11-08,17:17,Wednesday,WELLESLEY STATION,4,5511
2017-11-08,17:26,Wednesday,KEELE STATION,9,5344
2017-11-08,17:51,Wednesday,ST CLAIR STATION,3,5576
2017-11-08,17:55,Wednesday,HIGH PARK STATION,0,5151
2017-11-08,18:03,Wednesday,KIPLING STATION,0,5271
2017-11-08,18:55,Wednesday,SHEPPARD STATION,0,0
2017-11-08,20:42,Wednesday,MUSEUM STATION,4,6096
2017-11-08,20:43,Wednesday,KENNEDY BD STATION,4,5166
2017-11-08,21:41,Wednesday,MCCOWAN CARHOUSE,0,0
2017-11-08,21:46,Wednesday,OSSINGTON STATION,5,5111
2017-11-08,22:00,Wednesday,YUS/BD/SHEPPARD SUBWAY,0,0
2017-11-08,22:31,Wednesday,OSGOODE STATION,0,5696
2017-11-08,23:06,Wednesday,QUEEN STATION,0,5591
2017-11-08,23:25,Wednesday,BLOOR DANFORTH SUBWAY,0,0
2017-11-09,00:19,Thursday,OLD MILL STATION,0,5055
2017-11-09,00:53,Thursday,DUPONT STATION,0,5776
2017-11-09,06:33,Thursday,WARDEN STATION,0,5223
2017-11-09,06:52,Thursday,SPADINA YUS STATION,0,5806
2017-11-09,07:01,Thursday,GREENWOOD STATION,0,5082
2017-11-09,07:30,Thursday,KENNEDY BD STATION,0,5354
2017-11-09,07:50,Thursday,YORK MILLS STATION,0,5946
2017-11-09,08:10,Thursday,SPADINA YUS STATION,0,5706
2017-11-09,08:12,Thursday,ST CLAIR STATION,0,5726
2017-11-09,08:21,Thursday,ISLINGTON STATION,0,0
2017-11-09,08:48,Thursday,MAIN STREET STATION,0,0
2017-11-09,10:54,Thursday,SPADINA BD STATION,0,0
2017-11-09,11:14,Thursday,ISLINGTON STATION,0,5351
2017-11-09,11:30,Thursday,EGLINTON STATION,0,0
2017-11-09,11:51,Thursday,KING STATION,0,0
2017-11-09,12:15,Thursday,YONGE UNIVERSITY LINE,0,0
2017-11-09,12:30,Thursday,DUFFERIN STATION,5,5072
2017-11-09,13:27,Thursday,KEELE STATION,0,5299
2017-11-09,13:36,Thursday,LESLIE STATION,0,6161
2017-11-09,13:36,Thursday,WILSON STATION,10,5851
2017-11-09,13:41,Thursday,DUPONT STATION,0,5776
2017-11-09,13:55,Thursday,LAWRENCE EAST STATION,4,3023
2017-11-09,15:29,Thursday,BROADVIEW STATION,0,5086
2017-11-09,15:50,Thursday,VICTORIA PARK STATION,0,5320
2017-11-09,15:55,Thursday,KING STATION,0,0
2017-11-09,16:02,Thursday,KIPLING STATION,0,5253
2017-11-09,16:05,Thursday,BAYVIEW STATION,0,0
2017-11-09,16:12,Thursday,YONGE BD STATION,0,5153
2017-11-09,16:29,Thursday,KIPLING STATION,0,0
2017-11-09,16:30,Thursday,BLOOR STATION,0,0
2017-11-09,16:54,Thursday,FINCH STATION,0,5021
2017-11-09,17:16,Thursday,VICTORIA PARK STATION,0,0
2017-11-09,17:37,Thursday,VICTORIA PARK STATION,0,5230
2017-11-09,17:41,Thursday,WARDEN STATION,0,5170
2017-11-09,17:43,Thursday,VICTORIA PARK STATION,0,5245
2017-11-09,17:52,Thursday,BAY STATION,0,0
2017-11-09,17:53,Thursday,KIPLING STATION,0,5235
2017-11-09,18:20,Thursday,KENNEDY BD STATION,0,5100
2017-11-09,18:50,Thursday,WILSON STATION,0,5751
2017-11-09,19:06,Thursday,EGLINTON WEST STATION,0,5686
2017-11-09,19:22,Thursday,SHEPPARD WEST STATION,3,5921
2017-11-09,19:34,Thursday,KENNEDY BD STATION,0,5170
2017-11-09,19:41,Thursday,VICTORIA PARK STATION,0,5176
2017-11-09,19:59,Thursday,WELLESLEY STATION,0,0
2017-11-09,20:43,Thursday,YONGE BD STATION,0,0
2017-11-09,21:38,Thursday,YORKDALE STATION,3,5066
2017-11-09,21:50,Thursday,EGLINTON STATION,0,5626
2017-11-09,22:00,Thursday,YONGE UNIVERSITY LINE,0,0
2017-11-09,22:08,Thursday,WARDEN STATION,4,5265
2017-11-09,22:11,Thursday,WARDEN STATION,0,5334
2017-11-09,22:28,Thursday,GLENCAIRN STATION,17,6136
2017-11-09,22:33,Thursday,YORK MILLS STATION,0,5921
2017-11-09,22:41,Thursday,FINCH STATION,0,5921
2017-11-09,22:41,Thursday,MCCOWAN STATION,7,3010
2017-11-09,23:18,Thursday,WELLESLEY STATION,0,0
2017-11-09,23:23,Thursday,VICTORIA PARK STATION,0,5280
2017-11-09,23:26,Thursday,YONGE UNIVERSITY LINE,0,0
2017-11-09,23:30,Thursday,BLOOR DANFORTH SUBWAY,0,0
2017-11-09,23:34,Thursday,WARDEN STATION,0,5369
2017-11-09,23:40,Thursday,WARDEN STATION,0,5055
2017-11-10,01:08,Friday,KENNEDY SRT STATION,5,3001
2017-11-10,01:23,Friday,SPADINA BD STATION,0,0
2017-11-10,02:45,Friday,SPADINA BD STATION,0,0
2017-11-10,06:06,Friday,VICTORIA PARK STATION,0,5041
2017-11-10,06:06,Friday,WARDEN STATION,0,5016
2017-11-10,06:13,Friday,WARDEN STATION,0,5294
2017-11-10,06:15,Friday,VICTORIA PARK STATION,0,5157
2017-11-10,06:18,Friday,VICTORIA PARK STATION,0,5245
2017-11-10,06:47,Friday,DAVISVILLE STATION,0,6041
2017-11-10,06:52,Friday,DAVISVILLE STATION,0,5816
2017-11-10,07:02,Friday,GREENWOOD STATION,4,5008
2017-11-10,07:02,Friday,MIDLAND STATION,5,2
2017-11-10,07:04,Friday,WARDEN STATION,0,5240
2017-11-10,07:05,Friday,VICTORIA PARK STATION,0,5081
2017-11-10,07:07,Friday,WARDEN STATION,5,5137
2017-11-10,07:09,Friday,VICTORIA PARK STATION,0,5271
2017-11-10,08:17,Friday,CHRISTIE STATION,3,5014
2017-11-10,08:22,Friday,EGLINTON STATION,0,0
2017-11-10,08:31,Friday,BATHURST STATION,8,5014
2017-11-10,08:34,Friday,DAVISVILLE STATION,3,5886
2017-11-10,08:56,Friday,UNION STATION,0,0
2017-11-10,09:00,Friday,UNION STATION,12,5756
2017-11-10,09:01,Friday,UNION STATION,0,0
2017-11-10,09:08,Friday,DAVISVILLE STATION,0,6081
2017-11-10,09:29,Friday,WILSON STATION,0,0
2017-11-10,09:35,Friday,LAWRENCE STATION,0,5421
2017-11-10,09:44,Friday,KING STATION,0,6071
2017-11-10,09:53,Friday,DAVISVILLE STATION,0,5596
2017-11-10,11:19,Friday,SPADINA YUS STATION,7,5076
2017-11-10,11:49,Friday,KENNEDY BD STATION,3,5280
2017-11-10,12:02,Friday,EGLINTON WEST STATION,3,5886
2017-11-10,12:10,Friday,KENNEDY BD STATION,3,5314
2017-11-10,12:17,Friday,KENNEDY BD STATION,3,5107
2017-11-10,12:31,Friday,KENNEDY BD STATION,0,5107
2017-11-10,12:34,Friday,EGLINTON STATION,4,6031
2017-11-10,12:45,Friday,GREENWOOD STATION,3,5166
2017-11-10,13:18,Friday,BESSARION STATION,4,6161
2017-11-10,13:40,Friday,SHEPPARD WEST STATION,3,5826
2017-11-10,13:45,Friday,KENNEDY BD STATION,3,5280
2017-11-10,14:11,Friday,BATHURST STATION,5,5191
2017-11-10,14:15,Friday,COXWELL STATION,3,5157
2017-11-10,15:13,Friday,FINCH STATION,0,6071
2017-11-10,15:13,Friday,KIPLING STATION,0,5253
2017-11-10,15:16,Friday,ST CLAIR WEST STATION,3,6136
2017-11-10,15:37,Friday,OSSINGTON STATION,0,5052
2017-11-10,15:57,Friday,ST CLAIR STATION,4,6041
2017-11-10,16:22,Friday,SHEPPARD STATION,3,5576
2017-11-10,16:56,Friday,CHESTER STATION,0,0
2017-11-10,17:02,Friday,EGLINTON STATION,6,5961
2017-11-10,17:09,Friday,COLLEGE STATION,0,5991
2017-11-10,18:01,Friday,BLOOR STATION,3,5706
2017-11-10,18:13,Friday,LAWRENCE STATION,0,0
2017-11-10,18:17,Friday,BLOOR STATION,0,0
2017-11-10,18:41,Friday,ST GEORGE BD STATION,0,0
2017-11-10,18:56,Friday,EGLINTON WEST STATION,0,5861
2017-11-10,19:16,Friday,SHEPPARD STATION,0,5591
2017-11-10,19:33,Friday,WELLESLEY STATION,5,6006
2017-11-10,19:40,Friday,KENNEDY BD STATION,0,5052
2017-11-10,19:53,Friday,VICTORIA PARK STATION,0,5139
2017-11-10,19:56,Friday,BROADVIEW STATION,0,5189
2017-11-10,19:56,Friday,LAWRENCE WEST STATION,0,5451
2017-11-10,20:00,Friday,KING STATION,0,5776
2017-11-10,20:10,Friday,ST PATRICK STATION,0,5596
2017-11-10,21:25,Friday,KIPLING STATION,0,0
2017-11-10,21:40,Friday,DAVISVILLE STATION,0,0
2017-11-10,21:50,Friday,EGLINTON STATION,81,5556
2017-11-10,22:00,Friday,YONGE UNIVERSITY LINE,0,0
2017-11-10,22:13,Friday,KING STATION,0,5691
2017-11-10,22:40,Friday,KENNEDY BD STATION,4,0
2017-11-10,22:40,Friday,SHEPPARD WEST STATION,0,6011
2017-11-10,23:27,Friday,OSGOODE STATION,0,0
2017-11-11,00:13,Saturday,SHEPPARD WEST STATION,0,0
2017-11-11,00:44,Saturday,EGLINTON WEST STATION,0,0
2017-11-11,00:47,Saturday,KING STATION,0,5881
2017-11-11,01:03,Saturday,KING STATION,0,5626
2017-11-11,01:14,Saturday,RUNNYMEDE STATION,3,5302
2017-11-11,01:26,Saturday,WILSON STATION,4,5941
2017-11-11,06:00,Saturday,ST ANDREW STATION,0,5896
2017-11-11,06:00,Saturday,YONGE UNIVERSITY LINE,0,0
2017-11-11,06:13,Saturday,COXWELL STATION,0,5125
2017-11-11,06:15,Saturday,ROYAL YORK STATION,5,5024
2017-11-11,06:47,Saturday,YORK MILLS STATION,0,5951
2017-11-11,07:03,Saturday,WOODBINE STATION,4,5364
2017-11-11,07:08,Saturday,KENNEDY BD STATION,0,5369
2017-11-11,07:10,Saturday,ST CLAIR WEST STATION,4,5921
2017-11-11,07:59,Saturday,KEELE STATION,0,0
2017-11-11,09:41,Saturday,LESLIE STATION,0,6166
2017-11-11,09:45,Saturday,FINCH STATION,6,5956
2017-11-11,10:32,Saturday,SPADINA YUS STATION,4,5631
2017-11-11,11:03,Saturday,PAPE STATION,0,0
2017-11-11,11:03,Saturday,WELLESLEY STATION,0,5936
2017-11-11,11:05,Saturday,ST CLAIR STATION,0,0
2017-11-11,11:16,Saturday,DUFFERIN STATION,0,0
2017-11-11,11:55,Saturday,SPADINA BD STATION,3,5014
2017-11-11,12:10,Saturday,CHRISTIE STATION,4,5364
2017-11-11,12:11,Saturday,SHEPPARD STATION,0,5846
2017-11-11,13:12,Saturday,JANE STATION,0,5170
2017-11-11,13:18,Saturday,SCARB CTR STATION,0,0
2017-11-11,14:42,Saturday,LAWRENCE STATION,0,5841
2017-11-11,14:48,Saturday,YORK MILLS STATION,0,5846
2017-11-11,15:51,Saturday,JANE STATION,0,5069
2017-11-11,16:09,Saturday,KING STATION,0,5721
2017-11-11,16:14,Saturday,LAWRENCE STATION,7,5956
2017-11-11,17:18,Saturday,LAWRENCE EAST STATION,0,3025
2017-11-11,17:30,Saturday,WILSON STATION,0,0
2017-11-11,17:56,Saturday,DON MILLS STATION,3,6151
2017-11-11,18:38,Saturday,PAPE STATION,0,5091
2017-11-11,20:02,Saturday,WELLESLEY STATION,0,0
2017-11-11,21:22,Saturday,YONGE BD STATION,4,5128
2017-11-11,21:31,Saturday,SCARB CTR STATION,0,0
2017-11-11,21:47,Saturday,MAIN STREET STATION,0,5131
2017-11-11,22:00,Saturday,YUS/BD/SHEPPARD SUBWAY,0,0
2017-11-11,22:14,Saturday,VICTORIA PARK STATION,0,5265
2017-11-11,22:31,Saturday,QUEEN'S PARK STATION,3,5566
2017-11-11,23:07,Saturday,KENNEDY BD STATION,0,5333
2017-11-11,23:20,Saturday,ST CLAIR STATION,0,5726
2017-11-12,00:07,Sunday,VICTORIA PARK STATION,0,5125
2017-11-12,00:08,Sunday,VICTORIA PARK STATION,0,5125
2017-11-12,01:10,Sunday,YONGE BD STATION,0,0
2017-11-12,01:43,Sunday,SHEPPARD WEST STATION,0,5676
2017-11-12,01:53,Sunday,ST GEORGE YUS STATION,0,0
2017-11-12,06:58,Sunday,YUS/BD/SHEPPARD SUBWAY,0,0
2017-11-12,07:40,Sunday,ELLESMERE STATION,0,0
2017-11-12,07:50,Sunday,OLD MILL STATION,0,0
2017-11-12,08:00,Sunday,ST ANDREW STATION,0,0
2017-11-12,08:04,Sunday,YONGE SHP STATION,4,6161
2017-11-12,08:16,Sunday,HIGH PARK STATION,0,5351
2017-11-12,08:17,Sunday,KIPLING STATION,0,5082
2017-11-12,08:19,Sunday,DUNDAS WEST STATION,0,5366
2017-11-12,08:22,Sunday,YORKDALE STATION,3,5426
2017-11-12,08:43,Sunday,DUNDAS STATION,4,5961
2017-11-12,08:51,Sunday,CHRISTIE STATION,0,5048
2017-11-12,09:50,Sunday,KENNEDY SRT STATION,18,3023
2017-11-12,10:46,Sunday,ST ANDREW STATION,0,5806
2017-11-12,10:57,Sunday,ROSEDALE STATION,0,5421
2017-11-12,11:08,Sunday,KIPLING STATION,0,5343
2017-11-12,11:19,Sunday,CHRISTIE STATION,0,5241
2017-11-12,11:52,Sunday,KEELE STATION,5,5125
2017-11-12,12:09,Sunday,LESLIE STATION,0,6156
2017-11-12,12:22,Sunday,KENNEDY BD STATION,4,5133
2017-11-12,12:30,Sunday,ST ANDREW STATION,0,5806
2017-11-12,12:40,Sunday,SPADINA YUS STATION,0,5806
2017-11-12,13:12,Sunday,DUFFERIN STATION,30,5118
2017-11-12,13:13,Sunday,KING STATION,4,6671
2017-11-12,13:43,Sunday,YONGE SHP STATION,0,6151
2017-11-12,13:54,Sunday,KING STATION,0,5596
2017-11-12,14:03,Sunday,SHEPPARD WEST STATION,0,5466
2017-11-12,14:43,Sunday,QUEEN STATION,0,0
2017-11-12,14:45,Sunday,ISLINGTON STATION,0,5341
2017-11-12,15:04,Sunday,DON MILLS STATION,0,0
2017-11-12,15:29,Sunday,KIPLING STATION,0,5111
2017-11-12,16:55,Sunday,WARDEN STATION,4,5118
2017-11-12,17:01,Sunday,EGLINTON STATION,0,0
2017-11-12,18:49,Sunday,BATHURST STATION,0,5069
2017-11-12,19:50,Sunday,DAVISVILLE STATION,0,5586
2017-11-12,20:12,Sunday,COXWELL STATION,0,0
2017-11-12,20:39,Sunday,LAWRENCE WEST STATION,0,5676
2017-11-12,20:51,Sunday,BLOOR STATION,0,5421
2017-11-12,21:12,Sunday,DUFFERIN STATION,7,5058
2017-11-12,21:29,Sunday,YONGE SHP STATION,0,6151
2017-11-12,22:00,Sunday,YUS/BD/SHEPPARD SUBWAY,0,0
2017-11-12,22:17,Sunday,WARDEN STATION,0,5125
2017-11-12,22:30,Sunday,BLOOR DANFORTH SUBWAY,0,0
2017-11-12,23:00,Sunday,VICTORIA PARK STATION,0,5316
2017-11-12,23:02,Sunday,OSSINGTON STATION,0,5081
2017-11-12,23:25,Sunday,LANSDOWNE STATION,3,5089
2017-11-12,23:30,Sunday,BLOOR STATION,0,5506
2017-11-12,23:45,Sunday,BLOOR STATION,0,5961
2017-11-13,01:01,Monday,UNION STATION,0,5006
2017-11-13,05:45,Monday,EGLINTON STATION,0,5841
2017-11-13,06:45,Monday,KENNEDY BD STATION,3,5309
2017-11-13,07:15,Monday,GREENWOOD STATION,0,0
2017-11-13,07:41,Monday,FINCH STATION,0,6006
2017-11-13,07:42,Monday,WILSON STATION,0,6116
2017-11-13,08:22,Monday,KENNEDY BD STATION,0,5343
2017-11-13,09:14,Monday,YONGE BD STATION,5,5052
2017-11-13,10:04,Monday,SCARB CTR STATION,0,0
2017-11-13,10:04,Monday,ST GEORGE YUS STATION,10,5511
2017-11-13,11:17,Monday,JANE STATION,0,5064
2017-11-13,11:27,Monday,SHEPPARD STATION,0,0
2017-11-13,11:53,Monday,ISLINGTON STATION,0,5320
2017-11-13,12:05,Monday,KENNEDY BD STATION,3,5168
2017-11-13,12:20,Monday,YONGE UNIVERSITY LINE,0,0
2017-11-13,15:21,Monday,COLLEGE STATION,6,5586
2017-11-13,15:38,Monday,KENNEDY BD STATION,0,0
2017-11-13,16:56,Monday,BROADVIEW STATION,3,5339
2017-11-13,17:41,Monday,CHESTER STATION,3,5291
2017-11-13,17:50,Monday,LAWRENCE STATION,0,5671
2017-11-13,18:10,Monday,SHERBOURNE STATION,3,5341
2017-11-13,18:18,Monday,CASTLE FRANK STATION,16,5118
2017-11-13,18:24,Monday,KENNEDY BD STATION,0,5297
2017-11-13,18:48,Monday,YORKDALE STATION,0,0
2017-11-13,18:56,Monday,WOODBINE STATION,0,5274
2017-11-13,19:42,Monday,BAYVIEW STATION,0,6191
2017-11-13,19:45,Monday,BLOOR DANFORTH SUBWAY,0,0
2017-11-13,19:57,Monday,LESLIE STATION,0,0
2017-11-13,20:04,Monday,LAWRENCE STATION,3,5936
2017-11-13,20:33,Monday,YORKDALE STATION,0,5586
2017-11-13,20:50,Monday,OLD MILL STATION,4,5048
2017-11-13,21:08,Monday,YONGE SHP STATION,0,6156
2017-11-13,21:09,Monday,CASTLE FRANK STATION,4,5111
2017-11-13,22:00,Monday,YUS/BD/SHEPPARD SUBWAY,0,0
2017-11-13,22:46,Monday,SUMMERHILL STATION,8,5811
2017-11-13,23:12,Monday,EGLINTON WEST STATION,0,6006
2017-11-13,23:40,Monday,FINCH TO SHEPPARD WEST,0,0
2017-11-14,05:17,Tuesday,DUNDAS STATION,0,0
2017-11-14,05:45,Tuesday,KEELE STATION,0,5078
2017-11-14,05:57,Tuesday,EGLINTON STATION,5,5811
2017-11-14,05:58,Tuesday,KEELE STATION,0,5351
2017-11-14,06:08,Tuesday,COXWELL STATION,0,5295
2017-11-14,06:13,Tuesday,ROYAL YORK STATION,3,5251
2017-11-14,06:27,Tuesday,ST CLAIR WEST STATION,0,5946
2017-11-14,06:54,Tuesday,SHEPPARD WEST STATION,0,5586
2017-11-14,07:26,Tuesday,PAPE STATION,7,5019
2017-11-14,08:06,Tuesday,YORK UNIVERSITY STATIO,0,0
2017-11-14,08:40,Tuesday,CHRISTIE STATION,10,5054
2017-11-14,08:51,Tuesday,OLD MILL STATION,0,5069
2017-11-14,08:54,Tuesday,KENNEDY BD STATION,0,5287
2017-11-14,09:23,Tuesday,ST CLAIR WEST STATION,0,5801
2017-11-14,09:28,Tuesday,YORK MILLS STATION,0,5771
2017-11-14,11:12,Tuesday,ST CLAIR WEST STATION,6,6026
2017-11-14,11:42,Tuesday,KENNEDY BD STATION,3,5131
2017-11-14,11:43,Tuesday,KIPLING STATION,0,5078
2017-11-14,11:47,Tuesday,ISLINGTON STATION,0,5351
2017-11-14,11:50,Tuesday,KENNEDY BD STATION,0,5333
2017-11-14,11:54,Tuesday,KENNEDY BD STATION,0,5333
2017-11-14,12:15,Tuesday,BLOOR DANFORTH SUBWAY,0,0
2017-11-14,12:21,Tuesday,BROADVIEW STATION,0,0
2017-11-14,13:53,Tuesday,ST CLAIR STATION,0,5656
2017-11-14,14:16,Tuesday,KEELE STATION,0,5255
2017-11-14,14:28,Tuesday,MIDLAND STATION,0,3014
2017-11-14,15:42,Tuesday,YONGE BD STATION,0,0
2017-11-14,16:30,Tuesday,QUEEN STATION,0,5991
2017-11-14,16:33,Tuesday,YONGE SHP STATION,0,0
2017-11-14,17:31,Tuesday,KEELE STATION,9,5110
2017-11-14,17:35,Tuesday,COLLEGE STATION,5,5891
2017-11-14,17:57,Tuesday,WILSON STATION,0,5631
2017-11-14,17:59,Tuesday,BLOOR STATION,3,5706
2017-11-14,18:02,Tuesday,ST CLAIR WEST STATION,0,0
2017-11-14,18:34,Tuesday,COXWELL STATION,3,5067
2017-11-14,18:36,Tuesday,PAPE STATION,3,5067
2017-11-14,18:57,Tuesday,KEELE STATION,0,0
2017-11-14,19:10,Tuesday,KENNEDY BD STATION,0,0
2017-11-14,19:30,Tuesday,BLOOR DANFORTH SUBWAY,0,0
2017-11-14,20:07,Tuesday,OSSINGTON STATION,8,5048
2017-11-14,20:11,Tuesday,MCCOWAN STATION,0,3022
2017-11-14,20:16,Tuesday,EGLINTON WEST STATION,4,6026
2017-11-14,20:30,Tuesday,FINCH STATION,0,5896
2017-11-14,20:54,Tuesday,VICTORIA PARK STATION,0,5003
2017-11-14,21:20,Tuesday,FINCH STATION,0,0
2017-11-14,21:25,Tuesday,BROADVIEW STATION,0,0
2017-11-14,21:25,Tuesday,GLENCAIRN STATION,0,0
2017-11-14,22:00,Tuesday,COLLEGE STATION,0,6096
2017-11-14,22:00,Tuesday,YUS/BD/SHEPPARD SUBWAY,0,0
2017-11-14,22:01,Tuesday,MAIN STREET STATION,0,5310
2017-11-14,22:22,Tuesday,DUPONT STATION,13,5491
2017-11-14,22:54,Tuesday,SPADINA BD STATION,0,0
2017-11-14,23:25,Tuesday,QUEEN STATION,0,0
2017-11-14,23:30,Tuesday,YONGE UNIVERSITY LINE,0,0
2017-11-15,00:32,Wednesday,WARDEN STATION,0,5137
2017-11-15,01:16,Wednesday,ST CLAIR STATION,0,6091
2017-11-15,01:27,Wednesday,WOODBINE STATION,4,5293
2017-11-15,05:43,Wednesday,KEELE STATION,0,5297
2017-11-15,06:15,Wednesday,GREENWOOD STATION,5,5342
2017-11-15,06:15,Wednesday,KIPLING STATION,0,5284
2017-11-15,07:03,Wednesday,DONLANDS STATION,5,5351
2017-11-15,07:05,Wednesday,VICTORIA PARK STATION,3,5321
2017-11-15,07:10,Wednesday,KENNEDY BD STATION,0,5089
2017-11-15,07:26,Wednesday,FINCH STATION,3,6081
2017-11-15,07:47,Wednesday,MAIN STREET STATION,0,5333
2017-11-15,07:51,Wednesday,CHESTER STATION,5,5100
2017-11-15,08:10,Wednesday,WELLESLEY STATION,3,5771
2017-11-15,08:19,Wednesday,ST CLAIR STATION,12,5831
2017-11-15,08:26,Wednesday,WARDEN STATION,3,5293
2017-11-15,08:27,Wednesday,KIPLING STATION,0,5077
2017-11-15,08:31,Wednesday,WARDEN STATION,0,5086
2017-11-15,08:39,Wednesday,DUNDAS WEST STATION,7,5061
2017-11-15,08:43,Wednesday,EGLINTON STATION,0,6126
2017-11-15,09:17,Wednesday,KEELE STATION,3,5258
2017-11-15,10:23,Wednesday,WARDEN STATION,7,5077
2017-11-15,10:40,Wednesday,CHRISTIE STATION,0,0
2017-11-15,10:56,Wednesday,CHRISTIE STATION,0,5288
2017-11-15,11:00,Wednesday,SUMMERHILL STATION,0,5831
2017-11-15,11:13,Wednesday,YONGE BD STATION,0,0
2017-11-15,11:26,Wednesday,KIPLING STATION,0,5302
2017-11-15,11:55,Wednesday,BLOOR DANFORTH SUBWAY,0,0
2017-11-15,12:00,Wednesday,CHESTER STATION,0,0
2017-11-15,12:01,Wednesday,WILSON STATION,0,5806
2017-11-15,12:15,Wednesday,YONGE UNIVERSITY LINE,0,0
2017-11-15,12:16,Wednesday,EGLINTON STATION,3,5441
2017-11-15,13:08,Wednesday,QUEEN'S PARK STATION,0,0
2017-11-15,13:13,Wednesday,SHEPPARD WEST STATION,3,5851
2017-11-15,13:36,Wednesday,LANSDOWNE STATION,0,5103
2017-11-15,13:48,Wednesday,JANE STATION,0,5339
2017-11-15,14:16,Wednesday,WELLESLEY STATION,0,5481
2017-11-15,15:09,Wednesday,ST CLAIR WEST STATION,8,5646
2017-11-15,15:27,Wednesday,ROYAL YORK STATION,6,5234
2017-11-15,15:41,Wednesday,ST GEORGE YUS STATION,3,6021
2017-11-15,16:25,Wednesday,GREENWOOD YARD,0,0
2017-11-15,16:44,Wednesday,LANSDOWNE STATION,16,5181
2017-11-15,16:51,Wednesday,LESLIE STATION,0,6166
2017-11-15,16:55,Wednesday,QUEEN STATION,10,5901
2017-11-15,16:59,Wednesday,ISLINGTON STATION,0,5103
2017-11-15,17:01,Wednesday,EGLINTON STATION,4,5896
2017-11-15,17:20,Wednesday,DUNDAS STATION,3,5446
2017-11-15,17:28,Wednesday,KENNEDY BD STATION,0,0
2017-11-15,17:35,Wednesday,MUSEUM STATION,0,5646
2017-11-15,18:03,Wednesday,EGLINTON STATION,0,5646
2017-11-15,18:11,Wednesday,DUNDAS STATION,0,0
2017-11-15,18:12,Wednesday,KENNEDY BD STATION,0,5106
2017-11-15,18:13,Wednesday,FINCH STATION,0,5456
2017-11-15,18:13,Wednesday,VICTORIA PARK STATION,0,5106
2017-11-15,18:39,Wednesday,EGLINTON STATION,3,5856
2017-11-15,18:59,Wednesday,OLD MILL STATION,0,5103
2017-11-15,19:10,Wednesday,WILSON STATION,0,5695
2017-11-15,19:11,Wednesday,BLOOR STATION,3,6401
2017-11-15,20:03,Wednesday,WILSON STATION,22,5676
2017-11-15,20:05,Wednesday,LAWRENCE EAST STATION,5,3000
2017-11-15,20:24,Wednesday,ISLINGTON STATION,0,5243
2017-11-15,20:27,Wednesday,PAPE STATION,3,5255
2017-11-15,20:51,Wednesday,WOODBINE STATION,3,5339
2017-11-15,21:13,Wednesday,HIGH PARK STATION,0,5339
2017-11-15,21:48,Wednesday,BLOOR STATION,0,0
2017-11-15,22:00,Wednesday,COLLEGE STATION,4,6096
2017-11-15,22:00,Wednesday,YUS/BD/SHEPPARD SUBWAY,0,0
2017-11-15,22:23,Wednesday,ISLINGTON STATION,0,5307
2017-11-15,22:58,Wednesday,CHRISTIE STATION,6,5316
2017-11-15,23:18,Wednesday,EGLINTON STATION,5,5541
2017-11-15,23:30,Wednesday,YUS/BD/SHEPPARD SUBWAY,0,0
2017-11-15,23:36,Wednesday,MCCOWAN STATION,6,3000
2017-11-15,23:37,Wednesday,ST GEORGE YUS STATION,0,5391
2017-11-15,23:38,Wednesday,BLOOR DANFORTH SUBWAY,0,0
2017-11-16,00:27,Thursday,BESSARION STATION,3,6171
2017-11-16,00:36,Thursday,OSSINGTON STATION,0,5321
2017-11-16,00:40,Thursday,SHEPPARD STATION,8,5656
2017-11-16,00:47,Thursday,DUFFERIN STATION,0,5251
2017-11-16,00:47,Thursday,LAWRENCE STATION,0,5581
2017-11-16,00:56,Thursday,BATHURST STATION,14,5024
2017-11-16,01:23,Thursday,DUFFERIN STATION,0,0
2017-11-16,01:41,Thursday,JANE STATION,5,5310
2017-11-16,02:05,Thursday,VICTORIA PARK STATION,0,5258
2017-11-16,03:00,Thursday,BLOOR DANFORTH SUBWAY,0,0
2017-11-16,05:19,Thursday,SHERBOURNE STATION,0,0
2017-11-16,05:38,Thursday,ROYAL YORK STATION,0,5307
2017-11-16,05:43,Thursday,KEELE STATION,0,5307
2017-11-16,05:53,Thursday,DUFFERIN STATION,28,5202
2017-11-16,06:00,Thursday,HIGH PARK STATION,0,5197
2017-11-16,06:40,Thursday,VICTORIA PARK STATION,0,5170
2017-11-16,06:53,Thursday,ST CLAIR WEST STATION,3,6111
2017-11-16,07:07,Thursday,WARDEN STATION,0,5189
2017-11-16,07:13,Thursday,BROADVIEW STATION,0,0
2017-11-16,07:26,Thursday,NORTH YORK CTR STATION,0,5711
2017-11-16,07:41,Thursday,YONGE BD STATION,0,5201
2017-11-16,08:06,Thursday,BATHURST STATION,3,5081
