Date,Time,Day,Station,Delay,Vehicle
2017-09-01,0:01,Friday,SHEPPARD STATION,0,5631
2017-09-01,0:06,Friday,ST GEORGE YUS STATION,0,0
2017-09-01,1:01,Friday,ISLINGTON STATION,0,0
2017-09-01,2:24,Friday,BLOOR STATION,0,0
2017-09-01,4:45,Friday,QUEEN STATION,0,0
2017-09-01,5:30,Friday,YONGE SHP STATION,5,6186
2017-09-01,5:33,Friday,WILSON HOSTLER,0,5761
2017-09-01,6:43,Friday,BROADVIEW STATION,0,5194
2017-09-01,6:53,Friday,JANE STATION,0,5286
2017-09-01,7:03,Friday,JANE STATION,0,5082
2017-09-01,7:30,Friday,KIPLING STATION,0,5307
2017-09-01,7:58,Friday,ST CLAIR WEST STATION,0,5571
2017-09-01,8:42,Friday,OLD MILL STATION,0,5309
2017-09-01,8:48,Friday,PAPE STATION,0,5156
2017-09-01,8:49,Friday,WOODBINE STATION,0,5046
2017-09-01,8:52,Friday,LANSDOWNE STATION,5,5309
2017-09-01,8:59,Friday,COLLEGE STATION,0,5691
2017-09-01,9:01,Friday,CHRISTIE STATION,7,5309
2017-09-01,9:26,Friday,BAY STATION,0,0
2017-09-01,9:57,Friday,OLD MILL STATION,0,5357
2017-09-01,10:01,Friday,YORKDALE STATION,0,6001
2017-09-01,10:02,Friday,BAY STATION,0,5314
2017-09-01,11:07,Friday,COXWELL STATION,0,5285
2017-09-01,11:11,Friday,DUNDAS WEST STATION,0,4087
2017-09-01,13:03,Friday,OLD MILL STATION,0,5241
2017-09-01,13:18,Friday,SHEPPARD WEST STATION,0,5706
2017-09-01,13:26,Friday,DON MILLS STATION,5,6156
2017-09-01,13:39,Friday,JANE STATION,4,5335
2017-09-01,13:59,Friday,KENNEDY SRT STATION,3,3000
2017-09-01,14:35,Friday,KING STATION,0,5626
2017-09-01,14:36,Friday,WARDEN STATION,3,5116
2017-09-01,14:50,Friday,OSSINGTON STATION,0,5090
2017-09-01,14:58,Friday,YONGE SHP STATION,0,6141
2017-09-01,15:25,Friday,WILSON HOSTLER,0,5811
2017-09-01,15:42,Friday,KENNEDY BD STATION,3,5240
2017-09-01,15:48,Friday,SPADINA BD STATION,0,0
2017-09-01,15:50,Friday,SPADINA BD STATION,0,0
2017-09-01,16:01,Friday,CHRISTIE STATION,0,5057
2017-09-01,16:42,Friday,MUSEUM STATION,8,5691
2017-09-01,16:54,Friday,YONGE BD STATION,0,0
2017-09-01,17:01,Friday,OLD MILL STATION,3,5105
2017-09-01,17:28,Friday,SPADINA BD STATION,13,5286
2017-09-01,17:51,Friday,BROADVIEW STATION,9,5331
2017-09-01,18:11,Friday,DUNDAS STATION,0,5586
2017-09-01,18:11,Friday,KEELE STATION,0,5129
2017-09-01,18:23,Friday,WILSON STATION,0,5736
2017-09-01,18:58,Friday,YONGE BD STATION,0,0
2017-09-01,19:16,Friday,CHRISTIE STATION,0,5307
2017-09-01,19:24,Friday,BLOOR DANFORTH SUBWAY,0,0
2017-09-01,19:49,Friday,WOODBINE STATION,14,5046
2017-09-01,21:12,Friday,WILSON STATION,5,5411
2017-09-01,22:00,Friday,YUS/BD/SHEPPARD SUBWAY,0,0
2017-09-01,22:22,Friday,BLOOR STATION,0,0
2017-09-01,22:43,Friday,MUSEUM STATION,0,5706
2017-09-01,23:15,Friday,YONGE UNIVERSITY SUBWA,0,0
2017-09-01,23:20,Friday,YONGE UNIVERSITY SUBWA,0,0
2017-09-01,23:21,Friday,KENNEDY SRT STATION,8,3025
2017-09-01,23:53,Friday,SHEPPARD STATION,3,5731
2017-09-01,23:59,Friday,JANE STATION,0,5081
2017-09-02,0:38,Saturday,FINCH STATION,5,6011
2017-09-02,1:10,Saturday,ROYAL YORK STATION,0,5188
2017-09-02,1:54,Saturday,BLOOR STATION,4,5726
2017-09-02,2:23,Saturday,SHEPPARD STATION,0,0
2017-09-02,5:54,Saturday,LAWRENCE STATION,0,5731
2017-09-02,5:56,Saturday,LAWRENCE STATION,3,5931
2017-09-02,6:30,Saturday,KIPLING STATION,0,5146
2017-09-02,6:34,Saturday,KENNEDY BD STATION,0,5211
2017-09-02,7:28,Saturday,ST CLAIR WEST STATION,5,5511
2017-09-02,8:34,Saturday,SHEPPARD WEST STATION,0,5521
2017-09-02,9:12,Saturday,QUEEN STATION,3,5526
2017-09-02,9:15,Saturday,WARDEN STATION,0,0
2017-09-02,9:54,Saturday,KENNEDY BD STATION,0,0
2017-09-02,11:00,Saturday,YONGE UNIVERSITY LINE,0,0
2017-09-02,11:22,Saturday,SHEPPARD WEST STATION,3,5401
2017-09-02,11:37,Saturday,JANE STATION,0,5257
2017-09-02,11:45,Saturday,BLOOR DANFORTH SUBWAY,0,0
2017-09-02,12:34,Saturday,YONGE BD STATION,0,5139
2017-09-02,12:35,Saturday,BLOOR STATION,0,5451
2017-09-02,13:24,Saturday,SHEPPARD WEST STATION,0,5926
2017-09-02,14:49,Saturday,YONGE BD STATION,0,0
2017-09-02,16:12,Saturday,ST CLAIR WEST STATION,0,5706
2017-09-02,17:18,Saturday,GLENCAIRN STATION,0,5801
2017-09-02,17:20,Saturday,SPADINA YUS STATION,0,5936
2017-09-02,19:14,Saturday,OLD MILL STATION,4,5028
2017-09-02,19:17,Saturday,EGLINTON STATION,7,6106
2017-09-02,19:30,Saturday,DUNDAS STATION,4,5776
2017-09-02,19:44,Saturday,QUEEN STATION,0,5961
2017-09-02,20:57,Saturday,WELLESLEY STATION,0,5966
2017-09-02,21:31,Saturday,BROADVIEW STATION,0,5033
2017-09-02,21:35,Saturday,YONGE SHP STATION,3,6196
2017-09-02,22:00,Saturday,YUS/BD/SHEPPARD SUBWAY,0,0
2017-09-02,22:18,Saturday,YONGE SHP STATION,0,6191
2017-09-02,22:35,Saturday,YONGE UNIVERSITY LINE,0,0
2017-09-02,22:45,Saturday,SPADINA BD STATION,0,0
2017-09-02,22:56,Saturday,FINCH STATION,12,5656
2017-09-02,23:02,Saturday,YONGE BD STATION,0,0
2017-09-02,23:20,Saturday,FINCH STATION,0,5911
2017-09-02,23:25,Saturday,BLOOR DANFORTH SUBWAY,0,0
2017-09-03,0:24,Sunday,ISLINGTON STATION,0,5090
2017-09-03,0:40,Sunday,ROSEDALE STATION,6,6011
2017-09-03,1:05,Sunday,SHEPPARD WEST STATION,4,5521
2017-09-03,1:19,Sunday,JANE STATION,3,5072
2017-09-03,1:23,Sunday,RUNNYMEDE STATION,0,5072
2017-09-03,1:49,Sunday,DUFFERIN STATION,7,5129
2017-09-03,2:16,Sunday,HIGH PARK STATION,0,5139
2017-09-03,7:25,Sunday,SHEPPARD WEST STATION,0,0
2017-09-03,7:45,Sunday,QUEEN'S PARK STATION,0,0
2017-09-03,7:53,Sunday,WILSON STATION,0,5656
2017-09-03,8:07,Sunday,HIGH PARK STATION,3,5028
2017-09-03,8:31,Sunday,COXWELL STATION,0,5318
2017-09-03,8:55,Sunday,KIPLING STATION,0,5340
2017-09-03,8:55,Sunday,OSSINGTON STATION,0,5286
2017-09-03,9:28,Sunday,CHRISTIE STATION,0,5265
2017-09-03,9:34,Sunday,GLENCAIRN STATION,0,0
2017-09-03,9:35,Sunday,LESLIE STATION,0,6176
2017-09-03,10:07,Sunday,ST CLAIR STATION,0,5721
2017-09-03,10:54,Sunday,EGLINTON WEST STATION,0,5916
2017-09-03,11:31,Sunday,QUEEN STATION,0,5666
2017-09-03,12:19,Sunday,YONGE BD STATION,0,5286
2017-09-03,12:57,Sunday,ST PATRICK STATION,0,5541
2017-09-03,13:14,Sunday,EGLINTON STATION,0,0
2017-09-03,13:30,Sunday,YONGE UNIVERSITY LINE,0,0
2017-09-03,13:36,Sunday,DUNDAS STATION,5,5716
2017-09-03,13:55,Sunday,ISLINGTON STATION,0,0
2017-09-03,14:06,Sunday,ELLESMERE STATION,5,3020
2017-09-03,14:14,Sunday,EGLINTON STATION,0,5586
2017-09-03,15:06,Sunday,SPADINA YUS STATION,0,5881
2017-09-03,15:32,Sunday,DUPONT STATION,0,6051
2017-09-03,15:32,Sunday,ISLINGTON STATION,0,5082
2017-09-03,15:34,Sunday,ST PATRICK STATION,0,5581
2017-09-03,16:49,Sunday,RUNNYMEDE STATION,0,5042
2017-09-03,17:03,Sunday,SUMMERHILL STATION,0,0
2017-09-03,17:08,Sunday,FINCH STATION,3,5706
2017-09-03,17:28,Sunday,EGLINTON STATION,0,0
2017-09-03,17:32,Sunday,SHEPPARD WEST STATION,5,5936
2017-09-03,18:15,Sunday,ST CLAIR WEST STATION,0,5881
2017-09-03,18:54,Sunday,ST GEORGE YUS STATION,3,5721
2017-09-03,18:57,Sunday,FINCH STATION,4,5741
2017-09-03,20:01,Sunday,LAWRENCE EAST STATION,0,3025
2017-09-03,20:01,Sunday,WELLESLEY STATION,0,0
2017-09-03,20:02,Sunday,DAVISVILLE HOSTLER,4,5811
2017-09-03,21:02,Sunday,FINCH STATION,4,5846
2017-09-03,21:42,Sunday,QUEEN'S PARK STATION,3,6121
2017-09-03,22:00,Sunday,YONGE UNIVERSITY LINE,0,0
2017-09-03,22:33,Sunday,JANE STATION,0,5230
2017-09-03,23:06,Sunday,KIPLING STATION,0,5186
2017-09-03,23:24,Sunday,DUNDAS WEST STATION,0,0
2017-09-04,0:05,Monday,UNION STATION,0,5801
2017-09-04,5:29,Monday,WILSON HOSTLER,0,6021
2017-09-04,7:21,Monday,GREENWOOD STATION,0,5310
2017-09-04,8:09,Monday,YORK MILLS STATION,0,5956
2017-09-04,8:11,Monday,ST PATRICK STATION,0,0
2017-09-04,8:21,Monday,KENNEDY BD STATION,0,5131
2017-09-04,8:52,Monday,COLLEGE STATION,3,6051
2017-09-04,11:30,Monday,YONGE UNIVERSITY LINE,0,0
2017-09-04,11:46,Monday,EGLINTON STATION,4,5841
2017-09-04,11:53,Monday,COLLEGE STATION,0,5436
2017-09-04,12:47,Monday,YONGE SHP STATION,0,6191
2017-09-04,13:16,Monday,YONGE BD STATION,0,0
2017-09-04,13:46,Monday,SCARB CTR STATION,5,3008
2017-09-04,14:02,Monday,ST CLAIR WEST STATION,0,6126
2017-09-04,15:13,Monday,SPADINA BD STATION,0,5212
2017-09-04,15:20,Monday,YONGE BD STATION,0,5212
2017-09-04,15:29,Monday,DONLANDS STATION,0,5212
2017-09-04,16:32,Monday,YONGE SHP STATION,0,6151
2017-09-04,16:58,Monday,KIPLING STATION,0,5204
2017-09-04,17:16,Monday,ST GEORGE BD STATION,0,5307
2017-09-04,17:36,Monday,COXWELL STATION,9,5205
2017-09-04,17:59,Monday,GREENWOOD STATION,0,5113
2017-09-04,18:02,Monday,BATHURST STATION,0,0
2017-09-04,18:09,Monday,DAVISVILLE HOSTLER,3,5861
2017-09-04,18:14,Monday,WELLESLEY STATION,0,5436
2017-09-04,18:26,Monday,KIPLING STATION,0,5212
2017-09-04,18:30,Monday,ISLINGTON STATION,0,5212
2017-09-04,18:31,Monday,COLLEGE STATION,0,6126
2017-09-04,19:18,Monday,MAIN STREET STATION,6,5104
2017-09-04,19:21,Monday,SHEPPARD WEST STATION,0,5821
2017-09-04,19:55,Monday,LESLIE STATION,0,6176
2017-09-04,19:55,Monday,SHEPPARD WEST STATION,0,6026
2017-09-04,20:05,Monday,DON MILLS STATION,30,6155
2017-09-04,20:55,Monday,SHEPPARD WEST STATION,4,6006
2017-09-04,21:10,Monday,LESLIE STATION,5,6171
2017-09-04,21:14,Monday,KENNEDY BD STATION,4,5357
2017-09-04,22:00,Monday,YUS/BD/SHEPPARD SUBWAY,0,0
2017-09-04,22:15,Monday,KENNEDY SRT STATION,7,3007
2017-09-04,22:43,Monday,YONGE UNIVERSITY SUBWA,0,0
2017-09-05,0:24,Tuesday,YORK MILLS STATION,0,5816
2017-09-05,0:49,Tuesday,HIGH PARK STATION,0,5146
2017-09-05,1:35,Tuesday,WOODBINE STATION,0,0
2017-09-05,5:08,Tuesday,QUEEN STATION,0,0
2017-09-05,5:20,Tuesday,SCARB CTR STATION,0,0
2017-09-05,5:33,Tuesday,WILSON HOSTLER,0,6086
2017-09-05,5:47,Tuesday,GREENWOOD PORTAL,0,5008
2017-09-05,5:51,Tuesday,ST CLAIR STATION,0,5651
2017-09-05,5:52,Tuesday,KEELE STATION,0,5018
2017-09-05,5:57,Tuesday,WILSON HOSTLER,0,5576
2017-09-05,6:02,Tuesday,UNION STATION,5,5651
2017-09-05,6:37,Tuesday,YORKDALE STATION,3,5901
2017-09-05,6:52,Tuesday,WOODBINE STATION,3,5196
2017-09-05,6:56,Tuesday,WARDEN STATION,0,5082
2017-09-05,7:00,Tuesday,GREENWOOD STATION,0,5354
2017-09-05,7:11,Tuesday,GREENWOOD STATION,0,5294
2017-09-05,7:16,Tuesday,EGLINTON STATION,0,0
2017-09-05,7:25,Tuesday,FINCH STATION,0,5836
2017-09-05,7:26,Tuesday,KENNEDY BD STATION,3,5304
2017-09-05,7:28,Tuesday,ST GEORGE BD STATION,0,5335
2017-09-05,7:32,Tuesday,BLOOR STATION,0,0
2017-09-05,7:37,Tuesday,KEELE STATION,0,5041
2017-09-05,8:29,Tuesday,FINCH STATION,0,0
2017-09-05,8:30,Tuesday,GREENWOOD STATION,0,0
2017-09-05,8:39,Tuesday,WARDEN STATION,0,5223
2017-09-05,8:54,Tuesday,EGLINTON STATION,0,5076
2017-09-05,9:54,Tuesday,CHRISTIE STATION,0,5285
2017-09-05,11:12,Tuesday,CHESTER STATION,0,5245
2017-09-05,11:40,Tuesday,CHRISTIE STATION,0,5044
2017-09-05,12:03,Tuesday,KENNEDY BD STATION,0,5122
2017-09-05,12:15,Tuesday,YUS/BD/SHEPPARD SUBWAY,0,0
2017-09-05,12:19,Tuesday,LANSDOWNE STATION,3,5214
2017-09-05,12:19,Tuesday,OSSINGTON STATION,0,0
2017-09-05,12:51,Tuesday,WOODBINE STATION,0,0
2017-09-05,13:49,Tuesday,KIPLING STATION,4,5321
2017-09-05,13:59,Tuesday,KING STATION,7,5521
2017-09-05,14:10,Tuesday,ROYAL YORK STATION,0,5265
2017-09-05,14:27,Tuesday,HIGH PARK STATION,0,5122
2017-09-05,14:39,Tuesday,LESLIE STATION,0,6176
2017-09-05,14:48,Tuesday,ISLINGTON STATION,0,5066
2017-09-05,15:06,Tuesday,BLOOR STATION,0,0
2017-09-05,15:20,Tuesday,KIPLING STATION,0,0
2017-09-05,15:23,Tuesday,HIGH PARK STATION,0,5110
2017-09-05,15:23,Tuesday,VICTORIA PARK STATION,0,0
2017-09-05,15:30,Tuesday,HIGH PARK STATION,0,5246
2017-09-05,15:44,Tuesday,LESLIE STATION,0,6176
2017-09-05,15:58,Tuesday,KENNEDY BD STATION,0,5181
2017-09-05,16:00,Tuesday,ST CLAIR STATION,7,6001
2017-09-05,16:07,Tuesday,LESLIE STATION,0,6176
2017-09-05,16:20,Tuesday,MUSEUM STATION,0,6026
2017-09-05,16:30,Tuesday,BROADVIEW STATION,0,0
2017-09-05,16:41,Tuesday,SPADINA BD STATION,0,5104
2017-09-05,17:00,Tuesday,ST CLAIR WEST STATION,6,5551
2017-09-05,17:29,Tuesday,FINCH STATION,0,0
2017-09-05,17:30,Tuesday,KENNEDY BD STATION,9,5188
2017-09-05,17:40,Tuesday,KENNEDY BD STATION,14,5036
2017-09-05,17:47,Tuesday,KIPLING STATION,0,5027
2017-09-05,17:47,Tuesday,SHEPPARD STATION,0,0
2017-09-05,18:14,Tuesday,KENNEDY SRT STATION,5,3013
2017-09-05,18:17,Tuesday,KENNEDY SRT STATION,10,3026
2017-09-05,19:15,Tuesday,ISLINGTON STATION,0,0
2017-09-05,19:24,Tuesday,LESLIE STATION,0,6176
2017-09-05,19:39,Tuesday,MAIN STREET STATION,0,0
2017-09-05,20:04,Tuesday,HIGH PARK STATION,0,5361
2017-09-05,20:28,Tuesday,KIPLING STATION,0,5188
2017-09-05,22:00,Tuesday,YUS/BD/SHEPPARD SUBWAY,0,0
2017-09-05,23:40,Tuesday,BLOOR DANFORTH SUBWAY,0,0
2017-09-05,23:53,Tuesday,LAWRENCE EAST STATION,0,0
2017-09-06,1:19,Wednesday,SHEPPARD WEST STATION,0,5108
2017-09-06,1:20,Wednesday,BLOOR STATION,7,5431
2017-09-06,5:34,Wednesday,WILSON YARD,0,6066
2017-09-06,5:42,Wednesday,ST PATRICK STATION,0,0
2017-09-06,5:43,Wednesday,DON MILLS STATION,0,6176
2017-09-06,5:44,Wednesday,ST GEORGE YUS STATION,0,41
2017-09-06,6:01,Wednesday,BATHURST STATION,0,5079
2017-09-06,6:02,Wednesday,HIGH PARK STATION,3,5214
2017-09-06,6:16,Wednesday,HIGH PARK STATION,0,5079
2017-09-06,6:35,Wednesday,YORKDALE STATION,0,5681
2017-09-06,7:00,Wednesday,KIPLING STATION,0,5166
2017-09-06,7:19,Wednesday,HIGH PARK STATION,5,5299
2017-09-06,7:33,Wednesday,KENNEDY BD STATION,0,5332
2017-09-06,7:36,Wednesday,UNION STATION,0,5696
2017-09-06,7:38,Wednesday,KEELE STATION,5,5208
2017-09-06,8:24,Wednesday,BLOOR STATION,3,5911
2017-09-06,8:47,Wednesday,GREENWOOD WYE,0,5217
2017-09-06,10:17,Wednesday,ST CLAIR WEST STATION,5,5841
2017-09-06,10:52,Wednesday,HIGH PARK STATION,0,0
2017-09-06,11:26,Wednesday,ISLINGTON STATION,0,0
2017-09-06,11:47,Wednesday,DUPONT STATION,0,5551
2017-09-06,12:18,Wednesday,GREENWOOD YARD,0,0
2017-09-06,13:33,Wednesday,YORK MILLS STATION,0,0
2017-09-06,15:14,Wednesday,WILSON HOSTLER,0,5816
2017-09-06,15:22,Wednesday,ST CLAIR WEST STATION,0,0
2017-09-06,15:24,Wednesday,WOODBINE STATION,0,5326
2017-09-06,15:27,Wednesday,KIPLING STATION,0,5307
2017-09-06,15:28,Wednesday,BAY STATION,3,5057
2017-09-06,16:39,Wednesday,OLD MILL STATION,5,5238
2017-09-06,16:40,Wednesday,WILSON STATION,0,5831
2017-09-06,17:11,Wednesday,MAIN STREET STATION,0,5325
2017-09-06,17:32,Wednesday,FINCH STATION,0,5566
2017-09-06,18:16,Wednesday,DAVISVILLE STATION,0,5816
2017-09-06,18:44,Wednesday,ELLESMERE STATION,0,3007
2017-09-06,19:13,Wednesday,SPADINA BD STATION,0,0
2017-09-06,20:00,Wednesday,YONGE BD STATION,0,5260
2017-09-06,20:00,Wednesday,YORK MILLS STATION,0,5681
2017-09-06,20:12,Wednesday,COXWELL STATION,0,0
2017-09-06,22:00,Wednesday,YUS/BD/SHEPPARD SUBWAY,0,0
2017-09-06,22:17,Wednesday,EGLINTON STATION,0,0
2017-09-06,23:10,Wednesday,DON MILLS STATION,0,6156
2017-09-06,23:25,Wednesday,BLOOR DANFORTH SUBWAY,0,0
2017-09-06,23:28,Wednesday,ST CLAIR STATION,0,5791
2017-09-07,0:54,Thursday,HIGH PARK STATION,0,0
2017-09-07,1:40,Thursday,CHRISTIE STATION,0,5110
2017-09-07,5:41,Thursday,DAVISVILLE HOSTLER,0,5691
2017-09-07,5:55,Thursday,GREENWOOD STATION,15,5181
2017-09-07,5:57,Thursday,ST GEORGE BD STATION,4,5079
2017-09-07,6:00,Thursday,TORONTO TRANSIT COMMIS,0,0
2017-09-07,6:00,Thursday,TORONTO TRANSIT COMMIS,0,0
2017-09-07,6:00,Thursday,TORONTO TRANSIT COMMIS,0,0
2017-09-07,6:01,Thursday,KENNEDY BD STATION,11,5208
2017-09-07,6:09,Thursday,KENNEDY SRT STATION,6,3013
2017-09-07,6:12,Thursday,CHRISTIE STATION,9,5113
2017-09-07,6:15,Thursday,DONLANDS STATION,0,0
2017-09-07,6:48,Thursday,WILSON STATION,0,6131
2017-09-07,7:07,Thursday,MAIN STREET STATION,0,5082
2017-09-07,7:12,Thursday,WARDEN STATION,3,5082
2017-09-07,7:34,Thursday,ISLINGTON STATION,3,5348
2017-09-07,7:41,Thursday,FINCH STATION,0,5866
2017-09-07,7:50,Thursday,KIPLING STATION,0,5214
2017-09-07,7:55,Thursday,EGLINTON STATION,0,6106
2017-09-07,8:02,Thursday,YORKDALE STATION,0,5971
2017-09-07,8:45,Thursday,QUEEN STATION,0,5431
2017-09-07,8:50,Thursday,UNION STATION,0,0
2017-09-07,9:16,Thursday,UNION STATION,0,0
2017-09-07,9:19,Thursday,EGLINTON WEST STATION,0,5381
2017-09-07,9:20,Thursday,WELLESLEY STATION,0,5936
2017-09-07,9:40,Thursday,EGLINTON WEST STATION,3,6121
2017-09-07,9:55,Thursday,EGLINTON STATION,0,5746
2017-09-07,10:04,Thursday,YONGE BD STATION,6,5325
2017-09-07,10:04,Thursday,YORKDALE STATION,0,6026
2017-09-07,10:23,Thursday,COXWELL STATION,0,5325
2017-09-07,10:27,Thursday,LANSDOWNE STATION,0,5275
2017-09-07,10:47,Thursday,FINCH STATION,0,6036
2017-09-07,10:56,Thursday,DUNDAS STATION,0,0
2017-09-07,11:04,Thursday,ST ANDREW STATION,0,5696
2017-09-07,11:23,Thursday,SHERBOURNE STATION,0,0
2017-09-07,12:05,Thursday,YONGE UNIVERSITY SUBWA,0,0
2017-09-07,12:11,Thursday,BLOOR DANFORTH SUBWAY,0,0
2017-09-07,12:36,Thursday,ST GEORGE YUS STATION,0,5891
2017-09-07,13:51,Thursday,COXWELL STATION,0,5135
2017-09-07,14:50,Thursday,ISLINGTON STATION,0,0
2017-09-07,16:10,Thursday,SHERBOURNE STATION,5,5084
2017-09-07,16:12,Thursday,ST GEORGE YUS STATION,0,6101
2017-09-07,16:47,Thursday,KENNEDY BD STATION,0,5062
2017-09-07,17:14,Thursday,GLENCAIRN STATION,0,5961
2017-09-07,17:30,Thursday,DAVISVILLE STATION,4,5561
2017-09-07,17:52,Thursday,ROSEDALE STATION,3,5646
2017-09-07,18:01,Thursday,KENNEDY BD STATION,0,0
2017-09-07,18:32,Thursday,WARDEN STATION,9,5079
2017-09-07,18:40,Thursday,OSGOODE STATION,0,6101
2017-09-07,18:41,Thursday,PAPE STATION,0,5357
2017-09-07,18:51,Thursday,DONLANDS STATION,0,0
2017-09-07,18:57,Thursday,ST GEORGE BD STATION,3,5105
2017-09-07,20:22,Thursday,OLD MILL STATION,0,5068
2017-09-07,21:37,Thursday,DUPONT STATION,3,5136
2017-09-07,22:00,Thursday,YUS/BD/SHEPPARD SUBWAY,0,0
2017-09-07,22:52,Thursday,BLOOR STATION,0,6006
2017-09-07,23:10,Thursday,BAY STATION,3,5285
2017-09-08,0:14,Friday,DUNDAS WEST STATION,0,5357
2017-09-08,5:42,Friday,KIPLING STATION,0,5273
2017-09-08,6:54,Friday,COXWELL STATION,0,5152
2017-09-08,6:55,Friday,BATHURST STATION,0,5261
2017-09-08,7:05,Friday,CHRISTIE STATION,0,5116
2017-09-08,8:07,Friday,BLOOR STATION,0,0
2017-09-08,8:07,Friday,ST CLAIR WEST STATION,0,5966
2017-09-08,8:08,Friday,WARDEN STATION,0,5319
