stop_id,stop_code,stop_name
865,10887,UNIVERSITY AVE AT QUEEN ST WEST NORTH SIDE (OSGOODE STATION)
866,10896,UNIVERSITY AVE AT QUEEN ST WEST (OSGOODE STATION)
867,8418,VAUGHAN RD AT MAPLEWOOD AVE
868,8442,VICTORIA PARK AVE AT CRAIGTON DR
869,8477,VICTORIA PARK AVE AT LAWRENCE AVE EAST SOUTH SIDE
870,14261,VICTORIA PARK RD AT MCNICOLL AVE NORTH SIDE
871,7424,VICTORIA PARK AVE AT SHEPPARD AVE EAST NORTH SIDE
872,7425,VICTORIA PARK AVE AT SHEPPARD AVE EAST SOUTH SIDE
873,9905,WARDEN AVE AT DANFORTH RD SOUTH SIDE
874,12013,WARDEN AVE AT SHEPPARD AVE EAST NORTH SIDE
875,10536,WARDEN AVE AT STEELES AVE EAST NORTH SIDE
876,10565,WARDEN AVE AT STEELES AVE EAST SOUTH SIDE
880,1633,THE WEST MALL AT SHERWAY DR (TRILLIUM HEALTH CTR SOUTH STOP)
881,11119,THE WEST MALL AT QUEENSWAY SOUTH SIDE
882,8762,WESTON RD AT ROGERS RD SOUTH SIDE
883,8698,WESTON RD AT BRADSTOCK RD
884,9677,WESTON RD AT EGLINTON AVE WEST SOUTH SIDE
885,8723,WESTON RD AT FINCH AVE WEST
886,7443,WESTON RD AT OAK ST NORTH SIDE
887,4713,WESTON RD AT ROGERS RD NORTH SIDE
889,13536,WHEELTRANS EXIT AT COMMISSIONERS ST
890,6210,WICKSTEED AVE AT LAIRD DR
891,9899,WILSON AVE AT BILLY BISHOP WAY
892,8867,WILSON AVE AT KEELE ST EAST SIDE
893,8869,WILSON AVE AT KEELE ST
894,1662,WILSON AVE AT LADY YORK AVE
895,13470,OPPOSITE 675 WILSON AVE
896,1666,WILSON AVE AT TRANSIT RD WEST SIDE
898,13921,WOODBINE RACE TRACK LOOP (MAIN ENTRANCE)
899,13938,WOODBINE RACETRACK LOOP (MAIN ENTRANCE)
900,9013,5800 YONGE ST
902,3225,YONGE ST AT FRONT ST EAST NORTH SIDE
903,13455,YONGE ST AT FRONT ST EAST
904,9002,YONGE ST AT HEATH ST EAST
905,9003,YONGE ST AT HENDON AVE (FINCH STATION)
909,11371,YONGE ST AT WILSON AVE SOUTH SIDE
910,11394,YONGE ST AT YORK MILLS RD
916,9078,YORK MILLS RD AT LESMILL RD WEST SIDE
917,9083,YORK MILLS RD AT SANDOVER DR (1222 YORK MILLS)
918,9907,YORK MILLS RD AT YONGE ST EAST SIDE
919,9906,YORK MILLS RD AT YONGE ST
920,3264,YORK MILLS RD AT YORK RIDGE RD
924,597,BLOOR ST WEST AT WILMAR RD
925,7361,ST CLAIR AVE WEST AT COBALT AVE
926,5564,MARKHAM RD AT GREENCREST CIRCT NORTH SIDE
927,1820,CUMMER AVE AT SIMEON CRT WEST SIDE
928,13311,SCARLETT RD AT BERNICE CRES
929,8256,STEELES AVE EAST AT OPPOSITE WALKWAY TO WHITMAN ST
930,8091,SENTINEL RD AT MURRAY ROSS PKWY SOUTH SIDE
931,11164,BERKELEY ST AT FRONT ST EAST SOUTH SIDE
932,13706,VANDERHOOF AVE AT THOMAS ELGIE DR
933,2913,MIDLAND AVE AT DANFORTH RD
934,2407,EGLINTON AVE WEST AT SCARLETT RD
935,867,CROW TRAIL AT BALDOON RD
936,8585,WARDEN AVE AT LUPIN DR
937,2987,OVERLEA BLVD AT WILLIAM MORGAN DR
939,1193,JONES AVE AT QUEEN ST EAST
940,564,BLOOR ST WEST AT PALMERSTON BLVD
941,8865,WILSON AVE AT JULIAN RD EAST SIDE (HUMBER RIVER HOSPITAL)
942,13307,ST CLAIR AVE WEST AT MARIPOSA AVE
943,8260,STEELES AVE WEST AT SCHOLES RD/BARMAC DR
944,9077,YORK MILLS RD AT LESLIE ST WEST SIDE
945,4186,KING ST WEST AT SPENCER AVE
946,6756,PHARMACY AVE AT SUNDRIDGE DR NORTH SIDE
947,12838,VANDERHOOF AVE AT BRENTCLIFFE RD
948,8977,YONGE ST AT EGLINTON AVE EAST (EGLINTON STATION)
950,4607,SPADINA RD AT ARDMORE RD
951,11102,ORTON PARK RD AT LISA RD
952,9247,THIRTIETH ST AT HORNER AVE SOUTH SIDE
953,8212,STEELES AVE EAST AT BESTVIEW DR EAST SIDE
954,4190,KING ST WEST AT TECUMSETH ST
955,2054,DUFFERIN ST AT GLENCAIRN AVE
956,483,BLOOR ST EAST AT PARLIAMENT ST
957,8886,WILSON AVE AT WENDELL AVE
958,5264,LAWRENCE AVE EAST AT FORTUNE GATE EAST SIDE
960,12203,LAWRENCE WEST STATION
961,4390,KIPLING AVE AT WIDDICOMBE HILL BLVD
962,4836,BRIMLEY RD AT WALKWAY TO MCCOOL CRT
963,1115,GERRARD ST EAST AT BOWMORE RD
964,6438,HUNTINGWOOD DR AT DAVISBROOK BLVD
965,5771,MORTIMER AVE AT COXWELL AVE (TORONTO EAST GENERAL HOSPITAL)
966,1412,OCONNOR DR AT DON MILLS RD WEST SIDE
967,2113,DUNCAN MILL RD AT VALLEYBROOK DR
968,2815,LAWRENCE AVE EAST AT LESLIE ST WEST SIDE
970,8892,WILSON AVE AT YONGE ST
971,1099,GERRARD ST EAST AT MARJORY AVE
972,2469,FAYWOOD BLVD AT GOODWILL AVE
973,6612,86 NEPTUNE DR
975,3995,KEELE ST AT FOUR WINDS DR
976,12135,EGLINTON AVE WEST AT ROYAL YORK RD EAST SIDE
977,15,ANGLESEY BLVD AT PINEHURST CRES NORTH SIDE
978,4738,YORK GATE BLVD AT JANE ST
979,1001,DUPONT ST AT CHRISTIE ST
980,707,OPPOSITE 724 CALEDONIA RD
981,6064,SHEPPARD AVE WEST AT NORTHWOOD PARK
984,7818,HARBORD ST AT SPADINA AVE
986,12198,SOUTH SERVICE RD AT TRANSWAY
987,4571,RONCESVALLES AVE AT FERMANAGH AVE
989,7264,SHEPPARD AVE WEST AT BATHURST ST EAST SIDE
990,8364,THORNCLIFFE PARK DR (EAST) AT OVERLEA BLVD
991,6728,PHARMACY AVE AT EGLINTON SQ (EAST ENTRANCE)
992,9293,DREWRY AVE AT YONGE ST
993,11196,ATTWELL DR AT MCLACHLAN DR NORTH SIDE
994,5675,MCCOWAN RD AT MELDAZY DR (NORTH)
995,14246,WARDEN AVE AT CACHET PKWY (SOUTH)
996,7735,ELMHURST DR AT MUNCEY AVE
997,6693,PHARMACY AVE AT DOLPHIN DR NORTH SIDE
999,4266,KINGSTON RD AT VICTORIA PARK AVE
1000,9992,361 THE WEST MALL
1001,6976,ROYAL YORK RD AT BLOOR ST WEST
1002,7198,SHEPPARD AVE EAST AT KINGSTON RD NORTH SIDE
1003,7011,ROYAL YORK RD AT MELROSE ST
1004,1367,125 MILNER AVE
1005,6541,MARLEE AVE AT GLENCAIRN AVE
1006,10013,MCCOWAN RD AT DENISON ST
1007,1943,DON MILLS RD AT HAVENBROOK BLVD
1008,10546,WARDEN AVE AT CARLTON RD
1009,8012,OVERLEA BLVD AT THORNCLIFFE PARK DR WEST
1010,843,COLLEGE ST AT SPADINA AVE
1011,6600,MIDDLEFIELD RD AT WALKWAY to BUCKHURST CRES
1012,3210,877 YONGE ST
1013,4308,KIPLING AVE AT EVANS AVE
1015,6569,MEADOWVALE RD AT GENERATION BLVD
1016,752,CARLTON ST AT CHURCH ST
1018,11258,SHEPPARD AVE EAST AT SCUNTHORPE RD WEST SIDE
1019,200,BATHURST ST AT SHEPPARD AVE WEST
1021,3931,JANE ST AT STONG CRT
1022,5460,LESLIE ST AT MCNICOLL AVE
1023,3794,ISLINGTON AVE AT FLETCHER PLACE
1024,11370,PROGRESS AVE AT BRIMLEY RD WEST SIDE
1025,3659,GLENCAIRN AVE AT HAVEN RD
1026,12036,QUEENS PLATE DR (EAST) AT HARNESS RD
1027,4355,KIPLING AVE AT PENLEA AVE
1028,8837,WILSON AVE AT AVENUE RD
1029,7404,VARNA DR AT LAWRENCE AVE WEST NORTH SIDE
1030,4265,KINGSTON RD AT VICTORIA PARK AVE
1031,13371,QUEENS QUAY WEST AT BATHURST ST EAST SIDE
1032,8122,SPADINA RD AT DUPONT ST (DUPONT STATION)
1033,2471,FAYWOOD BLVD AT INVERMAY AVE
1034,10148,BRIMLEY RD AT PITFIELD RD
1035,3331,BELFIELD RD AT CITYVIEW DR
1036,7981,MILLWOOD RD AT SOUTHVALE DR
1037,7575,CARLINGVIEW DR AT DISCO RD SOUTH SIDE
1038,9743,BARBER GREENE RD AT BROADPATH RD WEST SIDE
1039,827,COLLEGE ST AT DUFFERIN ST
1040,298,2395 BAYVIEW AVE (BOB RUMBALL CENTRE FOR THE DEAF)
1041,11573,THISTLE DOWN BLVD AT BENTWICK CRES (EAST)
1042,877,DANFORTH AVE AT CARLAW AVE
1043,410,BIRCHMOUNT RD AT FERGUSON GATE
1044,10624,NORTH QUEEN ST AT INDEX RD
1045,4546,PROGRESS AVE AT CONSENTINO DR
1046,2969,MORNINGSIDE AVE AT TEFFT RD
1047,7390,VAN HORNE AVE AT HOUSTON CRES (WEST)
1048,3827,ISLINGTON AVE AT PRINCESS MARGARET BLVD SOUTH SIDE
1049,1936,DON MILLS RD AT GATEWAY BLVD (SOUTH) NORTH SIDE
1050,6378,GRANTBROOK ST AT FINCH AVE WEST NORTH SIDE
1051,9569,MCLEVIN AVE AT MARKHAM RD EAST SIDE
1053,10130,PARK LAWN RD AT LAKE SHORE BLVD WEST
1054,5210,LANSDOWNE AVE AT BLOOR ST WEST
1055,9776,DUNCAN MILL RD AT DON MILLS RD WEST SIDE
1056,5014,DUNDAS ST WEST AT THE EAST MALL CRES WEST SIDE
1057,6752,PHARMACY AVE AT STAMFORD SQ
1058,4883,CHURCH ST AT ROSEMOUNT AVE
1059,9449,DONLANDS AVE AT ELMSDALE RD
1060,12122,KIPLING AVE AT LAKE SHORE BLVD WEST
1061,2127,DUNDAS ST EAST AT RIVER ST
1062,5709,MIDLAND AVE AT HUNTINGWOOD DR
1063,2160,DUNDAS ST WEST AT DUFFERIN ST
1064,2689,GUILDWOOD PKWY AT SCARCLIFF GARDENS
1065,8533,WARDEN AVE AT BAMBURGH CIR (SOUTH)
1067,7805,HARBORD ST AT BRUNSWICK AVE
1068,187,BATHURST ST AT QUEEN ST WEST
1069,8779,WESTON RD AT WRIGHT AVE NORTH SIDE
1070,3039,QUEEN ST EAST AT CARROLL ST
1072,458,BIRCHMOUNT RD AT WALKWAY TO RIVER GROVE DR
1073,5164,LAKE SHORE BLVD WEST AT THIRTY SEVENTH ST
1074,11541,JOHN GARLAND BLVD AT JAMESTOWN CRES (EAST)
1076,2963,MORNINGSIDE AVE AT MORNINGSIDE PARK
1077,1399,NEILSON RD AT SEWELLS RD
1078,11518,ROYALCREST RD AT MARTIN GROVE RD WEST SIDE
1079,7013,ROYAL YORK RD AT MIMICO AVE
1080,2914,MIDLAND AVE AT PARK ST
1082,1318,MCCOWAN RD AT SHEPPARD AVE EAST
1083,7974,MILITARY TRAIL AT LASH CRT
1084,8066,RENFORTH DR AT CONVAIR DR
1085,8563,WARDEN AVE AT FAIRFAX CRES
1086,6214,WINEVA AVE AT WILLIAMSON RD SOUTH SIDE
1087,12022,MCNICOLL AVE AT HUTCHCROFT AVE EAST SIDE
1089,421,1360 BIRCHMOUNT RD
1090,5301,LAWRENCE AVE EAST AT OVERTURE RD WEST SIDE
1091,8083,SENTINEL RD AT FOUNTAINHEAD RD
1092,10603,FINCH AVE EAST AT WALKWAY TO CHESTER LE BLVD
1094,7265,SHEPPARD AVE WEST AT BATHURST ST
1096,3262,YORK MILLS RD AT HIGHLAND CRES
1097,9649,170 NUGGET AVE
1098,208,BATHURST ST AT STEELES AVE WEST
1099,6084,SHEPPARD AVE WEST AT OAKDALE RD
1100,8975,YONGE ST AT CUMMER AVE
1101,5651,MARTIN GROVE RD AT VULCAN ST SOUTH SIDE
1102,10558,WARDEN AVE AT ENTERPRISE BLVD
1103,9894,MOUNT CASTLE GATE AT STEELES AVE EAST
1104,1049,ELLESMERE RD AT MARKHAM RD
1105,7215,SHEPPARD AVE EAST AT MARIS SHEPWAY
1107,8579,WARDEN AVE AT KINGSTON RD NORTH SIDE
1108,5217,LANSDOWNE AVE AT PATON RD
1109,4793,AVENUE RD AT ROSELAWN AVE SOUTH SIDE
1111,6845,QUEEN ST WEST AT OHARA AVE
1112,7075,SCARLETT RD AT ALMA DR
1113,6010,RATHBURN RD AT KIPLING AVE WEST SIDE
1115,4569,RONCESVALLES AVE AT BOUSTEAD AVE SOUTH SIDE
1116,3920,JANE ST AT SHEPPARD AVE WEST
1118,9132,FINCH AVE WEST AT YONGE ST (FINCH STATION)
1119,5402,LAWRENCE AVE WEST AT ROYAL YORK RD EAST SIDE
1120,5853,151 NORFINCH DR
1121,361,BELLAMY RD NORTH AT LAWRENCE AVE EAST
1122,3950,JUDSON ST AT MAGNIFICENT RD
1123,1103,GERRARD ST EAST AT PRUST AVE
1124,1404,NEILSON RD AT TAPSCOTT RD
1125,5389,LAWRENCE AVE WEST AT MARLEE AVE
1126,3889,JANE ST AT FALSTAFF AVE
1127,9226,SENTINEL RD AT STILECROFT DR (NORTH)
1128,6318,COMMISSIONERS ST AT MUNITION ST
1129,1787,COXWELL AVE AT DUNDAS ST EAST
1130,6556,MARLEE AVE AT WENDERLY DR SOUTH SIDE
1131,13655,9350 MARKHAM RD
1132,6063,SHEPPARD AVE WEST AT BUCKLAND RD
1133,9215,ARLETA AVE AT GRANDRAVINE DR
1134,5142,LAIRD DR AT KENRAE RD
1135,4667,98 TORYORK DR
1136,3911,JANE ST AT MILO PARK GATE
1138,7349,SPADINA AVE AT DUNDAS ST WEST NORTH SIDE
1139,8727,WESTON RD AT GAYDON AVE
1140,529,BLOOR ST WEST AT JANE ST
1141,475,BLOOR ST WEST AT RUNNYMEDE RD
1142,5260,LAWRENCE AVE EAST AT THE DONWAY EAST
1143,81,BATHURST ST AT ALLINGHAM GARDENS SOUTH SIDE
1144,514,BLOOR ST WEST AT CLENDENAN AVE
1145,1898,DAWES RD AT PARK VISTA
1146,13325,MORNINGVIEW TRAIL AT OLD FINCH AVE SOUTH SIDE
1148,11888,ADELAIDE ST WEST AT JOHN ST EAST SIDE
1149,1882,DAVISVILLE AVE AT YONGE ST EAST SIDE
1150,10304,DOVERCOURT RD AT HALLAM ST
1151,6776,PRINCE EDWARD DR SOUTH AT GLENADEN AVE EAST
1153,8327,SUTHERLAND DR AT BESSBOROUGH DR
1154,8719,WESTON RD AT EGLINTON AVE WEST
1155,9827,PHARMACY AVE AT ELLESMERE RD SOUTH SIDE
1156,6656,PECKHAM AVE AT PLEASANT AVE SOUTH SIDE
1157,16,ANGLESEY BLVD AT ROYAL YORK RD WEST SIDE
1158,3641,GLENCAIRN AVE AT BATHURST ST
1159,4142,KING ST EAST AT RIVER ST
1160,9880,KEELE ST AT VICTORY DR
1161,11304,SEWELLS RD AT EMPRINGHAM DR
1162,11537,JOHN GARLAND BLVD AT JAMESTOWN CRES (EAST) EAST SIDE
1163,1938,DON MILLS RD AT GODSTONE RD
1164,220,BATHURST ST AT SOUTHBOURNE AVE
1165,5436,LESLIE ST AT DENLOW BLVD
1166,9355,STEELES AVE EAST AT BIRCHMOUNT RD
1167,8890,WILSON AVE AT YONGE BLVD
1168,8577,WARDEN AVE AT IONSON BLVD
1169,3789,ISLINGTON AVE AT FAIRWAY RD
1170,6059,SHEPPARD AVE WEST AT ARROW RD WEST SIDE
1171,1659,WILSON AVE AT FAYWOOD BLVD
1172,5974,OSSINGTON AVE AT HEPBOURNE ST
1173,10845,IRONSIDE CRES AT MCNICOLL AVE NORTH SIDE
1174,8499,VICTORIA PARK AVE AT SLOANE AVE
1175,2897,MCNICOLL AVE AT MYERS LANE
1176,7246,SHEPPARD AVE EAST AT SHAUGHNESSY BLVD
1177,3835,ISLINGTON AVE AT ROWNTREE MILL RD SOUTH SIDE
1178,4881,CHURCH ST AT PINE ST
1179,4064,1420 KENNEDY RD
1180,6552,MARLEE AVE AT STAYNER AVE
1181,7883,KEELE ST AT ANNETTE ST
1182,6679,3200 PHARMACY AVE
1183,10150,BRIMLEY RD AT PROGRESS AVE
1184,1174,JANE ST AT WEATHERELL ST SOUTH SIDE
1185,6723,PHARMACY AVE AT LAWRENCE AVE EAST
1186,8882,WILSON AVE AT RIDLEY BLVD
1187,2753,KENNEDY RD AT EGLINTON AVE SOUTH SIDE
1188,8525,WALSH AVE AT WESTON RD EAST SIDE
1189,3049,QUEEN ST EAST AT GREENWOOD AVE
1190,4205,KINGSTON RD AT BIRCHCLIFF AVE
1191,9184,NORFINCH DR AT STEELES AVE WEST SOUTH SIDE
1192,9283,OPPOSITE 100 ANTIBES DR
1194,8468,VICTORIA PARK AVE AT HARE GATE
1195,988,DUNDAS ST WEST AT SORAUREN AVE
1196,6021,ROGERS RD AT DUFFERIN ST
1197,3003,PAPE AVE AT RIVERCOURT BLVD
1198,6634,PARLIAMENT ST AT CARLTON ST
1199,5352,LAWRENCE AVE WEST AT CHATSWORTH DR
1200,8722,WESTON RD AT FINCH AVE WEST SOUTH SIDE
1201,1118,GERRARD ST EAST AT GLENMOUNT PARK RD
1202,5144,LAIRD DR AT STICKNEY AVE
1204,8583,WARDEN AVE AT LOWCREST BLVD
1205,8845,WILSON AVE AT CLAYSON RD
1207,13704,LAWRENCE AVE EAST AT FERN MEADOW RD
1209,1819,CUMMER AVE AT SILVERVIEW DR
1210,11178,THE ESPLANADE AT PRINCESS ST
1211,5855,250 NORFINCH DR
1212,2190,DUNDAS ST WEST AT SPADINA AVE
1214,5697,MIDLAND AVE AT EGLINTON AVE EAST
1215,3504,DUNDAS ST WEST AT ISLINGTON AVE
1217,4853,CARLAW AVE AT COMMISSIONERS ST NORTH SIDE
1218,316,BAYVIEW AVE AT RUTH AVE
1219,10138,STEELES AVE EAST AT FERRIER ST
1220,10797,YONGE ST AT MERTON ST NORTH SIDE
1221,6639,PARLIAMENT ST AT KING ST EAST
1222,4568,RONCESVALLES AVE AT BOUSTEAD AVE NORTH SIDE
1223,7814,HARBORD ST AT OSSINGTON AVE
1224,7350,SPADINA RD AT DUPONT ST (DUPONT STATION)
1226,5869,166 NORFINCH DR
1227,5200,OPPOSITE 2111 LAKE SHORE BLVD WEST
1229,3684,GREENWOOD AVE AT QUEEN ST EAST NORTH SIDE
1231,2603,1150 FINCH AVE WEST
1232,3273,ALBION RD AT HUMBERLINE DR EAST SIDE
1233,5160,LAKE SHORE BLVD WEST AT TWENTY EIGHTH ST
1234,4936,1290 DANFORTH RD
1235,5850,100 NORFINCH DR
1238,1307,MCCOWAN RD AT MIDDLEFIELD RD
1239,170,BATHURST ST AT LYONSGATE DR
1240,8657,WESTHUMBER BLVD AT MARTIN GROVE RD EAST SIDE
1241,7149,SHEPPARD AVE EAST AT BAY MILLS BLVD
1242,2390,EGLINTON AVE WEST AT OLD FOREST HILL RD EAST SIDE
1243,9352,STEELES AVE EAST AT KENNEDY RD WEST SIDE
1244,9572,MCLEVIN AVE AT GREENSPIRE RD
1245,352,BELLAMY RD NORTH AT EGLINTON AVE EAST NORTH SIDE
1246,2786,KINGSTON RD AT MALVERN AVE
1247,8411,VAUGHAN RD AT HUMEWOOD DR
1248,8302,STEELES AVE WEST AT ROSSDEAN DR
1249,779,CHRISTIE ST AT YARMOUTH RD SOUTH SIDE
1250,3809,ISLINGTON AVE AT THE KINGSWAY
1251,13656,MARKHAM RD AT 16TH AVE
1252,5592,1051 MARTIN GROVE RD @ HIGHWAY 409
1253,8397,UPPER CANADA DR AT NORMANDALE CRES (WEST)
1254,9501,MORNINGSIDE AVE AT HALFWAY AVE
1255,6082,SHEPPARD AVE WEST AT MIN AVE
1256,13365,COMMISSIONERS ST AT DON ROADWAY WEST SIDE
1257,9166,LESLIE ST AT SHEPPARD AVE EAST
1258,5151,LAKE SHORE BLVD WEST AT TENTH ST
1259,11071,MCNICOLL AVE AT MORBANK DR
1260,6810,QUEEN ST EAST AT SARAH ASHBRIDGE AVE
1261,7268,SHEPPARD AVE WEST AT BANGOR RD WEST SIDE
1262,133,BATHURST ST AT ELLERSLIE AVE NORTH SIDE
1263,6632,PARLIAMENT ST AT ADELAIDE ST EAST
1264,7587,CARLINGVIEW DR AT WORCESTER RD SOUTH SIDE
1265,1018,1245 DUPONT ST (GALLERIA PLAZA)
1266,11494,YONGE ST AT ELMWOOD AVE
1267,6134,ST CLAIR AVE EAST AT MAYBOURNE AVE
1268,1123,GERRARD ST EAST AT KINGSMOUNT PARK RD
1269,2615,FINCH AVE WEST AT KISKADEE DR
1270,174,BATHURST ST AT MCALLISTER RD NORTH SIDE
1271,12926,700 ARROW RD
1272,7326,SHERBOURNE ST AT MAPLE AVE
1273,2542,636 FINCH AVE EAST (PLAZA)
1274,7632,CURITY AVE AT CRANFIELD RD
1275,7987,MOORE AVE AT LUMLEY AVE
1277,7889,KEELE ST AT GLENLAKE AVE
1278,2079,DUFFERIN ST AT PRESTON RD SOUTH SIDE
1279,9291,DREWRY AVE AT FAIRCHILD AVE
1280,1985,THE DONWAY EAST AT WINGREEN CRT SOUTH SIDE
1281,2282,EGLINTON AVE EAST AT KINGSTON RD WEST SIDE
1282,855,80 COSBURN AVE
1283,9455,COSBURN AVE AT GLEBEMOUNT AVE
1284,8145,ST CLAIR AVE EAST AT WELLAND AVE
1285,9101,44 KODIAK CRES
1286,771,CHRISTIE ST AT DUPONT ST
1287,7407,VARNA DR AT RANEE AVE SOUTH SIDE
1288,7356,SPADINA AVE AT SULLIVAN ST NORTH SIDE
1289,4099,KENNEDY RD AT LOVERING RD
1291,510,BLOOR ST EAST AT THE EAST MALL
1292,3677,GREENWOOD AVE AT GERRARD ST EAST
1293,2702,HUMBERLINE DR AT CLAIREVILLE DR (NORTH)
1294,10767,DOVERCOURT RD AT HALLAM ST
1295,9507,GATEWAY BLVD AT SUNNY GLENWAY (WEST)
1296,13367,QUEENS QUAY WEST AT DAN LECKIE WAY WEST SIDE
1297,14275,OPPOSITE 2900 WARDEN AVE (BRIDLETOWN MALL)
1298,5868,NORFINCH DR AT WALKWAY TO SHOREHAM DR
1299,5191,LAKE SHORE BLVD WEST AT MILES RD
1300,3064,QUEEN ST EAST AT PARLIAMENT ST
1301,3066,QUEEN ST EAST AT RIVER ST
1302,8704,WESTON RD AT CHURCH ST
1303,7504,PLEASANT BLVD AT AVOCA AVE
1304,7127,SENLAC RD AT SHEPPARD AVE WEST
1305,1920,DON MILLS RD AT THE DONWAY EAST (NORTH)
1306,2994,PAPE AVE AT FLOYD AVE
1307,7678,ELLESMERE RD AT BIRCHMOUNT RD
1309,9137,CALVINGTON DR AT DALRAITH RD EAST SIDE
1310,3125,53 ST REGIS CRES (SOUTH)
1311,3761,ISLINGTON AVE AT AYLESBURY RD
1312,4912,COXWELL AVE AT SAMMON AVE
1314,9740,BARBER GREENE RD AT DON MILLS RD WEST SIDE
1315,3646,GELNCAIRN AVE AT DALEMOUNT AVE
1316,3788,ISLINGTON AVE AT FAIRWAY RD NORTH SIDE
1317,4821,BRIMLEY RD AT FINCH AVE EAST
1318,3284,1919 ALBION RD
1319,6086,SHEPPARD AVE WEST AT RIVALDA RD
1320,165,BATHURST ST AT LAWRENCE AVE WEST
1321,1837,DANFORTH AVE AT SIBLEY AVE
1322,3527,DUNDAS ST WEST AT WILLARD AVE WEST SIDE
1324,7297,SHEPPARD AVE WEST AT WELBECK RD
1325,7752,OPPOSITE 15 FENMAR DR
1326,6588,MIDDLEFIELD RD AT MCNICOLL AVE
1327,5276,LAWRENCE AVE EAST AT HOWDEN RD
1328,1349,OPPOSITE 525 MILNER AVE
1329,1939,DON MILLS RD AT GOODVIEW RD
1330,3362,BRIMLEY RD SOUTH AT KINGSTON RD SOUTH SIDE
1331,6433,HUNTINGWOOD DR AT BRIMLEY RD
1333,11096,SCARBOROUGH GOLF CLUB RD AT BRIMORTON DR
1334,5710,MIDLAND AVE AT KILCULLEN CASTLE GATE SOUTH SIDE
1335,7982,MILLWOOD RD AT VILLAGE STATION RD
1338,8940,YONGE BLVD AT ESGORE DR SOUTH SIDE
1339,5664,MCCOWAN RD AT BRIMORTON DR
1340,5610,MARTIN GROVE RD AT EGLINTON AVE WEST NORTH SIDE
1341,2255,EGLINTON AVE EAST AT BRUCE PARK AVE
1342,4309,KIPLING AVE AT FARR AVE NORTH SIDE
1343,301,BAYVIEW AVE AT HEATHCOTE AVE
1344,5367,LAWRENCE AVE WEST AT DUVAL DR
1345,2875,1050 MCNICOLL AVE
1346,12197,KENNEDY RD AT PURCELL SQ SOUTH SIDE
1347,6880,THE QUEENSWAY AT SMITH CRES
1348,9328,BALDOON RD AT CROW TRAIL
1349,8895,WILSON HEIGHTS BLVD AT CLIFTON AVE
1350,8918,WOODBINE AVE AT GERRARD ST EAST
1351,6079,SHEPPARD AVE WEST AT LAURA RD
1352,898,DANFORTH AVE AT LINSMORE CRES
1353,5168,LAKE SHORE BLVD WEST AT THIRD ST
1354,9833,STEELES AVE EAST AT BRIMLEY RD
1356,9069,YORK MILLS RD AT BAYVIEW AVE WEST SIDE
1357,9441,DANFORTH RD AT WARDEN AVE
1358,7766,230 IAN MACDONALD BLVD
1359,7451,WINDERMERE AVE AT COE HILL DR
1360,2652,GELNORCHY RD AT SAINTFIELD AVE SOUTH SIDE
1362,2346,EGLINTON AVE WEST AT ELMSTHORPE AVE
1363,8796,WILLOWDALE AVE AT CENTRE AVE
1364,7154,SHEPPARD AVE EAST AT BIRCHMOUNT RD
1365,3177,WILMINGTON AVE AT CODSELL AVE
1366,5567,MARKHAM RD AT KINGSTON RD
1367,7857,HUMBER COLLEGE BLVD AT FINCH AVE WEST SOUTH SIDE
1368,401,BIRCHMOUNT RD AT DENISON ST
1369,12602,MARKHAM RD AT MCNICOLL AVE
1371,8824,WILLOWDALE AVE AT SILVERVIEW DR
1372,6956,ROCKCLIFFE BLVD AT CAESAR AVE NORTH SIDE
1373,3759,ISLINGTON AVE AT AVIEMORE DR
1374,3434,CHESSWOOD DR AT VANLEY CRES (SOUTH)
1375,2465,FAYWOOD BLVD AT CLANTON PARK RD
1376,3712,HORNER AVE AT BETA ST
1377,9812,SHEPPARD AVE EAST AT VANDORF ST
1378,2813,LAWRENCE AVE EAST AT BLAINE DR
1379,1484,RATHBURN RD AT IVYBRIDGE DR WEST SIDE
1380,11695,SHAW ST AT KING ST WEST NORTH SIDE
1381,4733,YONGE ST AT ST CLAIR AVE EAST
1382,8810,WILLOWDALE AVE AT KINGSDALE AVE
1383,3935,JANE ST AT WESTON RD
1384,4786,AVENUE RD AT LAWRENCE AVE WEST
1385,2186,DUNDAS ST WEST AT SHERIDAN AVE
1386,8415,VAUGHAN RD AT LOUISE AVE
1387,2376,EGLINTON AVE WEST AT LITTLE BLVD
1389,4141,KING ST EAST AT PARLIAMENT ST
1390,8997,YONGE ST AT GLENGROVE AVE EAST
1391,11784,PARKSIDE DR AT HIGH PARK BLVD
1392,8365,THORNCLIFFE PARK DR (EAST) AT THORNCLIFFE PARK DR SOUTH SIDE
1393,9447,DONLANDS AVE AT MILLWOOD RD
1395,8713,WESTON RD AT CRAYDON AVE
1396,7033,ROYAL YORK RD AT TREHORNE DR SOUTH SIDE
1397,7117,SENLAC RD AT ELMHURST AVE SOUTH SIDE
1398,4164,KING ST WEST AT DOWLING AVE
1399,11293,FINCH AVE WEST AT HIGHWAY 27 WEST SIDE
1400,6306,90 COMMANDER BLVD
1401,8478,VICTORIA PARK AVE AT LAWRENCE AVE EAST
1402,5472,LESLIE ST AT RIPPLETON RD
1403,811,COLLEGE ST AT BATHURST ST
1404,6884,THE QUEENSWAY AT THE EAST MALL
1405,50,AVENUE RD AT BOSWELL AVE
1406,1889,DAWES RD AT DENTONIA PARK AVE
